"","Time","Temp","DO","Q"
"352",2018-08-28 22:56:00,8.766808,6.478341,1.031816
"353",2018-08-28 23:01:00,8.748137,6.462286,1.032122
"354",2018-08-28 23:06:00,8.720119,6.459205,1.032401
"355",2018-08-28 23:11:00,8.701433,6.458902,1.032374
"356",2018-08-28 23:16:00,8.692088,6.435209,1.032383
"357",2018-08-28 23:21:00,8.664045,6.42693,1.032666
"358",2018-08-28 23:26:00,8.645342,6.421419,1.032012
"359",2018-08-28 23:31:00,8.626634,6.431558,1.032291
"360",2018-08-28 23:36:00,8.617277,6.423585,1.031969
"361",2018-08-28 23:41:00,8.59856,6.423294,1.032258
"362",2018-08-28 23:46:00,8.570473,6.430689,1.03221
"363",2018-08-28 23:51:00,8.542374,6.438098,1.032478
"364",2018-08-28 23:56:00,8.514261,6.424623,1.031819
"365",2018-08-29 00:01:00,8.476757,6.444967,1.032691
"366",2018-08-29 00:06:00,8.457997,6.439463,1.032037
"367",2018-08-29 00:11:00,8.43923,6.439192,1.03201
"368",2018-08-29 00:16:00,8.41107,6.446637,1.032277
"369",2018-08-29 00:21:00,8.392288,6.446372,1.032881
"370",2018-08-29 00:26:00,8.354709,6.451085,1.032191
"371",2018-08-29 00:31:00,8.33591,6.44559,1.031854
"372",2018-08-29 00:36:00,8.307701,6.458305,1.032115
"373",2018-08-29 00:41:00,8.279478,6.455306,1.031762
"374",2018-08-29 00:46:00,8.251242,6.473306,1.032647
"375",2018-08-29 00:51:00,8.232411,6.467807,1.03231
"376",2018-08-29 00:56:00,8.204153,6.464818,1.031957
"377",2018-08-29 01:01:00,8.185307,6.464579,1.03193
"378",2018-08-29 01:06:00,8.166455,6.469594,1.032212
"379",2018-08-29 01:11:00,8.147597,6.464107,1.032505
"380",2018-08-29 01:16:00,8.138165,6.450878,1.03219
"381",2018-08-29 01:21:00,8.128733,6.448142,1.03218
"382",2018-08-29 01:26:00,8.128733,6.442906,1.032813
"383",2018-08-29 01:31:00,8.119298,6.424493,1.032192
"384",2018-08-29 01:36:00,8.109862,6.437443,1.032791
"385",2018-08-29 01:41:00,8.100425,6.439944,1.032461
"386",2018-08-29 01:46:00,8.081546,6.439718,1.032434
"387",2018-08-29 01:51:00,8.072104,6.431761,1.032429
"388",2018-08-29 01:56:00,8.053216,6.436767,1.032396
"389",2018-08-29 02:01:00,8.034322,6.436546,1.032369
"390",2018-08-29 02:06:00,8.015422,6.446797,1.03233
"391",2018-08-29 02:11:00,7.996515,6.441344,1.031995
"392",2018-08-29 02:16:00,7.977603,6.456853,1.032577
"393",2018-08-29 02:21:00,7.958685,6.467144,1.032539
"394",2018-08-29 02:26:00,7.93976,6.466935,1.032198
"395",2018-08-29 02:31:00,7.911362,6.485043,1.032451
"396",2018-08-29 02:36:00,7.901893,6.487576,1.032748
"397",2018-08-29 02:41:00,7.88295,6.492647,1.032087
"398",2018-08-29 02:46:00,7.854525,6.494988,1.032357
"399",2018-08-29 02:51:00,7.845046,6.492252,1.032346
"400",2018-08-29 02:56:00,7.826085,6.497335,1.032313
"401",2018-08-29 03:01:00,7.797632,6.49441,1.031961
"402",2018-08-29 03:06:00,7.778656,6.4995,1.032554
"403",2018-08-29 03:11:00,7.759673,6.509885,1.032515
"404",2018-08-29 03:16:00,7.740684,6.520287,1.032476
"405",2018-08-29 03:21:00,7.712189,6.512077,1.032443
"406",2018-08-29 03:26:00,7.702688,6.525228,1.032728
"407",2018-08-29 03:31:00,7.693185,6.52249,1.032717
"408",2018-08-29 03:36:00,7.674174,6.522316,1.032376
"409",2018-08-29 03:41:00,7.645647,6.530012,1.032326
"410",2018-08-29 03:46:00,7.645647,6.530012,1.032639
"411",2018-08-29 03:51:00,7.636135,6.521974,1.03232
"412",2018-08-29 03:56:00,7.626621,6.535151,1.032606
"413",2018-08-29 04:01:00,7.617105,6.521807,1.032293
"414",2018-08-29 04:06:00,7.607589,6.519075,1.032594
"415",2018-08-29 04:11:00,7.59807,6.526944,1.032884
"416",2018-08-29 04:16:00,7.579028,6.526782,1.032544
"417",2018-08-29 04:21:00,7.569505,6.529354,1.032527
"418",2018-08-29 04:26:00,7.550454,6.518591,1.032198
"419",2018-08-29 04:31:00,7.540926,6.53177,1.032482
"420",2018-08-29 04:36:00,7.521866,6.531615,1.032767
"421",2018-08-29 04:41:00,7.502799,6.536773,1.032733
"422",2018-08-29 04:46:00,7.493263,6.54467,1.032398
"423",2018-08-29 04:51:00,7.474187,6.549841,1.032365
"424",2018-08-29 04:56:00,7.455104,6.560348,1.032638
"425",2018-08-29 05:01:00,7.44556,6.557611,1.032314
"426",2018-08-29 05:06:00,7.426468,6.562799,1.032593
"427",2018-08-29 05:11:00,7.41692,6.560064,1.032269
"428",2018-08-29 05:16:00,7.397818,6.559925,1.031929
"429",2018-08-29 05:21:00,7.388265,6.573196,1.032525
"430",2018-08-29 05:26:00,7.37871,6.581143,1.032816
"431",2018-08-29 05:31:00,7.369154,6.58375,1.032799
"432",2018-08-29 05:36:00,7.350037,6.588969,1.032765
"433",2018-08-29 05:41:00,7.330913,6.58884,1.032737
"434",2018-08-29 05:46:00,7.311783,6.588713,1.032396
"435",2018-08-29 05:51:00,7.302215,6.591328,1.032379
"436",2018-08-29 05:56:00,7.283075,6.607288,1.032647
"437",2018-08-29 06:01:00,7.273503,6.604545,1.032947
"438",2018-08-29 06:06:00,7.254353,6.604426,1.032606
"439",2018-08-29 06:11:00,7.244776,6.61242,1.032584
"440",2018-08-29 06:16:00,7.225617,6.623056,1.032233
"441",2018-08-29 06:21:00,7.225617,6.628438,1.03254
"442",2018-08-29 06:26:00,7.196866,6.636351,1.032489
"443",2018-08-29 06:31:00,7.18728,6.638992,1.032472
"444",2018-08-29 06:36:00,7.168101,6.644279,1.032438
"445",2018-08-29 06:41:00,7.15851,6.646925,1.032734
"446",2018-08-29 06:46:00,7.15851,6.657729,1.033036
"447",2018-08-29 06:51:00,7.139321,6.646823,1.032705
"448",2018-08-29 06:56:00,7.129725,6.649472,1.032688
"449",2018-08-29 07:01:00,7.120127,6.662936,1.032348
"450",2018-08-29 07:06:00,7.100926,6.700811,1.033224
