"","Time","Temp","DO","Q"
"113",2018-08-16 19:31:00,18.75721,8.703803,1.026552
"114",2018-08-16 19:36:00,18.748841,8.684267,1.026926
"115",2018-08-16 19:41:00,18.748841,8.647665,1.026847
"116",2018-08-16 19:46:00,18.732102,8.608944,1.026722
"117",2018-08-16 19:51:00,18.723732,8.575185,1.02663
"118",2018-08-16 19:56:00,18.715362,8.534387,1.026091
"119",2018-08-16 20:01:00,18.69862,8.517764,1.027742
"120",2018-08-16 20:06:00,18.681877,8.451245,1.026268
"121",2018-08-16 20:11:00,18.665132,8.406502,1.026136
"122",2018-08-16 20:16:00,18.631639,8.387999,1.027299
"123",2018-08-16 20:21:00,18.61489,8.32268,1.026271
"124",2018-08-16 20:26:00,18.581388,8.297461,1.026989
"125",2018-08-16 20:31:00,18.547881,8.23776,1.026364
"126",2018-08-16 20:36:00,18.514368,8.206004,1.027065
"127",2018-08-16 20:41:00,18.48923,8.151549,1.026897
"128",2018-08-16 20:46:00,18.455707,8.106651,1.027568
"129",2018-08-16 20:51:00,18.413795,8.09139,1.028691
"130",2018-08-16 20:56:00,18.371874,8.029144,1.026799
"131",2018-08-16 21:01:00,18.329944,8.00075,1.027476
"132",2018-08-16 21:06:00,18.288004,7.959224,1.027298
"133",2018-08-16 21:11:00,18.254445,7.915652,1.027138
"134",2018-08-16 21:16:00,18.212489,7.88779,1.028223
"135",2018-08-16 21:21:00,18.162128,7.83628,1.026779
"136",2018-08-16 21:26:00,18.120149,7.808792,1.027042
"137",2018-08-16 21:31:00,18.08656,7.772693,1.027716
"138",2018-08-16 21:36:00,18.044564,7.739081,1.027154
"139",2018-08-16 21:41:00,18.002558,7.699276,1.026585
"140",2018-08-16 21:46:00,17.952137,7.681051,1.027248
"141",2018-08-16 21:51:00,17.918515,7.645701,1.027113
"142",2018-08-16 21:56:00,17.876478,7.63804,1.027809
"143",2018-08-16 22:01:00,17.834431,7.592637,1.026837
"144",2018-08-16 22:06:00,17.792373,7.585077,1.027531
"145",2018-08-16 22:11:00,17.758719,7.569033,1.02783
"146",2018-08-16 22:16:00,17.708225,7.545065,1.028076
"147",2018-08-16 22:21:00,17.674553,7.522937,1.026771
"148",2018-08-16 22:26:00,17.640875,7.507088,1.027468
"149",2018-08-16 22:31:00,17.598767,7.505899,1.028166
"150",2018-08-16 22:36:00,17.565073,7.483943,1.027264
"151",2018-08-16 22:41:00,17.522945,7.482789,1.028356
"152",2018-08-16 22:46:00,17.489235,7.467089,1.027467
"153",2018-08-16 22:51:00,17.455517,7.463729,1.027782
"154",2018-08-16 22:56:00,17.421792,7.46653,1.028501
"155",2018-08-16 23:01:00,17.379625,7.453142,1.027993
"156",2018-08-16 23:06:00,17.345883,7.431443,1.027494
"157",2018-08-16 23:11:00,17.312134,7.452648,1.027844
"158",2018-08-16 23:16:00,17.286817,7.434855,1.027369
"159",2018-08-16 23:21:00,17.244612,7.433812,1.027276
"160",2018-08-16 23:26:00,17.219284,7.440538,1.028015
"161",2018-08-16 23:31:00,17.185506,7.443393,1.02873
"162",2018-08-16 23:36:00,17.15172,7.434016,1.027858
"163",2018-08-16 23:41:00,17.126375,7.446882,1.028605
"164",2018-08-16 23:46:00,17.092576,7.431404,1.028509
"165",2018-08-16 23:51:00,17.067221,7.425931,1.027663
"166",2018-08-16 23:56:00,17.033408,7.428822,1.027985
"167",2018-08-17 00:01:00,17.008042,7.441695,1.02873
"168",2018-08-17 00:06:00,16.982672,7.424017,1.027868
"169",2018-08-17 00:11:00,16.957298,7.43689,1.028222
"170",2018-08-17 00:16:00,16.923458,7.439813,1.028153
"171",2018-08-17 00:21:00,16.898073,7.440482,1.028099
"172",2018-08-17 00:26:00,16.864219,7.44954,1.028819
"173",2018-08-17 00:31:00,16.847289,7.441837,1.027992
"174",2018-08-17 00:36:00,16.82189,7.43641,1.02754
"175",2018-08-17 00:41:00,16.796486,7.443212,1.027884
"176",2018-08-17 00:46:00,16.762607,7.452298,1.028603
"177",2018-08-17 00:51:00,16.745664,7.462975,1.028582
"178",2018-08-17 00:56:00,16.720246,7.463681,1.028139
"179",2018-08-17 01:01:00,16.694823,7.470525,1.028484
"180",2018-08-17 01:06:00,16.669396,7.465108,1.028421
"181",2018-08-17 01:11:00,16.643963,7.471963,1.028766
"182",2018-08-17 01:16:00,16.618526,7.472689,1.028712
"183",2018-08-17 01:21:00,16.593084,7.467288,1.028261
"184",2018-08-17 01:26:00,16.567637,7.474158,1.028605
"185",2018-08-17 01:31:00,16.542185,7.468767,1.028154
"186",2018-08-17 01:36:00,16.516728,7.481787,1.028507
"187",2018-08-17 01:41:00,16.491266,7.488684,1.028462
"188",2018-08-17 01:46:00,16.465799,7.483298,1.0284
"189",2018-08-17 01:51:00,16.440327,7.490205,1.027968
"190",2018-08-17 01:56:00,16.41485,7.490974,1.028303
"191",2018-08-17 02:01:00,16.389368,7.504053,1.029043
"192",2018-08-17 02:06:00,16.372377,7.502519,1.028617
"193",2018-08-17 02:11:00,16.346886,7.497149,1.028167
"194",2018-08-17 02:16:00,16.32989,7.520263,1.029328
"195",2018-08-17 02:21:00,16.30439,7.521055,1.029662
"196",2018-08-17 02:26:00,16.287388,7.507203,1.02883
"197",2018-08-17 02:31:00,16.26188,7.508003,1.02839
"198",2018-08-17 02:36:00,16.244872,7.506488,1.028352
"199",2018-08-17 02:41:00,16.219356,7.513457,1.028695
"200",2018-08-17 02:46:00,16.202342,7.499637,1.027866
"201",2018-08-17 02:51:00,16.176817,7.512765,1.028217
"202",2018-08-17 02:56:00,16.151286,7.52592,1.029342
"203",2018-08-17 03:01:00,16.134263,7.518249,1.028521
"204",2018-08-17 03:06:00,16.117237,7.51675,1.028483
"205",2018-08-17 03:11:00,16.091694,7.529922,1.029221
"206",2018-08-17 03:16:00,16.074663,7.528426,1.028797
"207",2018-08-17 03:21:00,16.057629,7.526932,1.028759
"208",2018-08-17 03:26:00,16.032073,7.527782,1.02832
"209",2018-08-17 03:31:00,16.006512,7.540987,1.029057
"210",2018-08-17 03:36:00,15.989468,7.545682,1.029414
"211",2018-08-17 03:41:00,15.963898,7.546547,1.028589
"212",2018-08-17 03:46:00,15.938323,7.541235,1.028528
"213",2018-08-17 03:51:00,15.92127,7.552124,1.028894
"214",2018-08-17 03:56:00,15.904214,7.550647,1.02847
"215",2018-08-17 04:01:00,15.878625,7.557719,1.028812
"216",2018-08-17 04:06:00,15.853031,7.571004,1.029163
"217",2018-08-17 04:11:00,15.835966,7.569532,1.02874
"218",2018-08-17 04:16:00,15.810362,7.56423,1.028293
"219",2018-08-17 04:21:00,15.793291,7.575167,1.028658
"220",2018-08-17 04:26:00,15.767678,7.582282,1.029
"221",2018-08-17 04:31:00,15.74206,7.576987,1.028554
"222",2018-08-17 04:36:00,15.724978,7.587949,1.028919
"223",2018-08-17 04:41:00,15.69935,7.582659,1.028473
"224",2018-08-17 04:46:00,15.682261,7.587418,1.028444
"225",2018-08-17 04:51:00,15.656624,7.600788,1.028795
"226",2018-08-17 04:56:00,15.639529,7.605563,1.028766
"227",2018-08-17 05:01:00,15.622432,7.591672,1.027941
"228",2018-08-17 05:06:00,15.596781,7.605059,1.028676
"229",2018-08-17 05:11:00,15.571124,7.61224,1.028633
"230",2018-08-17 05:16:00,15.554017,7.623272,1.029383
"231",2018-08-17 05:21:00,15.52835,7.605531,1.02815
"232",2018-08-17 05:26:00,15.502678,7.631444,1.029287
"233",2018-08-17 05:31:00,15.48556,7.623766,1.028087
"234",2018-08-17 05:36:00,15.468439,7.634824,1.028836
"235",2018-08-17 05:41:00,15.451315,7.633394,1.028414
"236",2018-08-17 05:46:00,15.425625,7.646885,1.029149
"237",2018-08-17 05:51:00,15.399929,7.647875,1.029097
"238",2018-08-17 05:56:00,15.382795,7.652712,1.029069
"239",2018-08-17 06:01:00,15.365658,7.65129,1.028647
"240",2018-08-17 06:06:00,15.339948,7.658558,1.028988
"241",2018-08-17 06:11:00,15.322804,7.669684,1.029353
"242",2018-08-17 06:16:00,15.305658,7.661994,1.028538
"243",2018-08-17 06:21:00,15.279934,7.663011,1.028487
"244",2018-08-17 06:26:00,15.262781,7.667873,1.028458
"245",2018-08-17 06:31:00,15.237046,7.681459,1.028808
"246",2018-08-17 06:36:00,15.219886,7.686338,1.029164
"247",2018-08-17 06:41:00,15.194141,7.687375,1.028728
"248",2018-08-17 06:46:00,15.176975,7.698559,1.029093
"249",2018-08-17 06:51:00,15.151219,7.705908,1.028667
"250",2018-08-17 06:56:00,15.142633,7.70836,1.028653
"251",2018-08-17 07:01:00,15.125458,7.7259,1.029027
"252",2018-08-17 07:06:00,15.10828,7.730822,1.028615
"253",2018-08-17 07:11:00,15.091099,7.754761,1.029384
"254",2018-08-17 07:16:00,15.073916,7.766057,1.028981
"255",2018-08-17 07:21:00,15.05673,7.777372,1.029347
"256",2018-08-17 07:26:00,15.039541,7.788706,1.028944
"257",2018-08-17 07:31:00,15.022349,7.819236,1.028955
"258",2018-08-17 07:36:00,15.013752,7.847388,1.029368
"259",2018-08-17 07:41:00,15.005154,7.875648,1.029782
"260",2018-08-17 07:46:00,14.987957,7.900065,1.029399
"261",2018-08-17 07:51:00,14.987957,7.925996,1.029442
"262",2018-08-17 07:56:00,14.979357,7.948041,1.028684
"263",2018-08-17 08:01:00,14.970756,7.970152,1.028314
"264",2018-08-17 08:06:00,14.970756,7.99633,1.029135
"265",2018-08-17 08:11:00,14.962155,8.038337,1.029188
"266",2018-08-17 08:16:00,14.970756,8.055571,1.028455
"267",2018-08-17 08:21:00,14.970756,8.095329,1.029306
"268",2018-08-17 08:26:00,14.962155,8.124546,1.028555
"269",2018-08-17 08:31:00,14.962155,8.164674,1.028626
"270",2018-08-17 08:36:00,14.962155,8.211762,1.029104
"271",2018-08-17 08:41:00,14.970756,8.263305,1.028823
"272",2018-08-17 08:46:00,14.987957,8.292065,1.028121
"273",2018-08-17 08:51:00,14.996556,8.357921,1.029455
"274",2018-08-17 08:56:00,15.013752,8.400886,1.028779
"275",2018-08-17 09:01:00,15.030945,8.458038,1.028528
