"","Time","Temp","DO","Q"
"175",2018-09-26 07:28:00,19.656412,7.403381,0.985458
"176",2018-09-26 07:33:00,19.648066,7.399303,0.985038
"177",2018-09-26 07:38:00,19.631373,7.409608,0.985403
"178",2018-09-26 07:43:00,19.623026,7.417848,0.986162
"179",2018-09-26 07:48:00,19.606332,7.422009,0.985376
"180",2018-09-26 07:53:00,19.597984,7.430265,0.985759
"181",2018-09-26 07:58:00,19.581288,7.434436,0.985723
"182",2018-09-26 08:03:00,19.57294,7.448897,0.985759
"183",2018-09-26 08:08:00,19.564591,7.463389,0.986171
"184",2018-09-26 08:13:00,19.556242,7.446886,0.984945
"185",2018-09-26 08:18:00,19.556242,7.465484,0.985402
"186",2018-09-26 08:23:00,19.547893,7.486235,0.986218
"187",2018-09-26 08:28:00,19.547893,7.4987,0.98665
"188",2018-09-26 08:33:00,19.539544,7.494569,0.985098
"189",2018-09-26 08:38:00,19.539544,7.519552,0.985962
"190",2018-09-26 08:43:00,19.539544,7.525812,0.98599
"191",2018-09-26 08:48:00,19.531194,7.534193,0.985999
"192",2018-09-26 08:53:00,19.539544,7.53835,0.985291
"193",2018-09-26 08:58:00,19.539544,7.563495,0.98578
"194",2018-09-26 09:03:00,19.547893,7.580287,0.985883
"195",2018-09-26 09:08:00,19.564591,7.594991,0.985625
"196",2018-09-26 09:13:00,19.581288,7.616076,0.986155
"197",2018-09-26 09:18:00,19.597984,7.637232,0.985927
"198",2018-09-26 09:23:00,19.614679,7.639321,0.985231
"199",2018-09-26 09:28:00,19.631373,7.666952,0.986173
"200",2018-09-26 09:33:00,19.648066,7.688282,0.986326
"201",2018-09-26 09:38:00,19.689793,7.703218,0.986153
"202",2018-09-26 09:43:00,19.731515,7.731113,0.986422
"203",2018-09-26 09:48:00,19.773231,7.746183,0.985481
"204",2018-09-26 09:53:00,19.831623,7.776472,0.986202
"205",2018-09-26 09:58:00,19.881664,7.789522,0.985661
"206",2018-09-26 10:03:00,19.95671,7.822286,0.985293
"207",2018-09-26 10:08:00,20.031738,7.861862,0.986121
"208",2018-09-26 10:13:00,20.098415,7.864227,0.984803
"209",2018-09-26 10:18:00,20.173411,7.91081,0.985667
"210",2018-09-26 10:23:00,20.231729,7.935445,0.984806
"211",2018-09-26 10:28:00,20.298367,7.951325,0.984717
"212",2018-09-26 10:33:00,20.364992,8.000892,0.985178
"213",2018-09-26 10:38:00,20.423279,8.005724,0.984216
"214",2018-09-26 10:43:00,20.481558,8.037642,0.984169
"215",2018-09-26 10:48:00,20.539828,8.083385,0.98578
"216",2018-09-26 10:53:00,20.598089,8.095215,0.984844
"217",2018-09-26 10:58:00,20.648021,8.129897,0.985182
"218",2018-09-26 11:03:00,20.706267,8.148764,0.985477
"219",2018-09-26 11:08:00,20.764505,8.16081,0.984132
"220",2018-09-26 11:13:00,20.8061,8.191218,0.985227
"221",2018-09-26 11:18:00,20.872643,8.201172,0.98551
"222",2018-09-26 11:23:00,20.922544,8.215636,0.984543
"223",2018-09-26 11:28:00,20.97244,8.244135,0.984854
"224",2018-09-26 11:33:00,21.022332,8.258745,0.985508
"225",2018-09-26 11:38:00,21.063904,8.275649,0.98533
"226",2018-09-26 11:43:00,21.105474,8.285568,0.98471
"227",2018-09-26 11:48:00,21.155353,8.27919,0.983224
"228",2018-09-26 11:53:00,21.213539,8.30585,0.984783
"229",2018-09-26 11:58:00,21.255098,8.308799,0.984536
"230",2018-09-26 12:03:00,21.296653,8.325929,0.984766
"231",2018-09-26 12:08:00,21.346517,8.32668,0.984126
"232",2018-09-26 12:13:00,21.388066,8.358132,0.985661
"233",2018-09-26 12:18:00,21.421304,8.356286,0.984947
"234",2018-09-26 12:23:00,21.471158,8.357095,0.98513
"235",2018-09-26 12:28:00,21.504392,8.355268,0.984828
"236",2018-09-26 12:33:00,21.529317,8.355685,0.984919
"237",2018-09-26 12:38:00,21.554241,8.356107,0.985011
"238",2018-09-26 12:43:00,21.570856,8.373051,0.986394
"239",2018-09-26 12:48:00,21.595779,8.366338,0.985624
"240",2018-09-26 12:53:00,21.6207,8.373922,0.98658
"241",2018-09-26 12:58:00,21.645621,8.374364,0.987502
"242",2018-09-26 13:03:00,21.678848,8.358285,0.985885
"243",2018-09-26 13:08:00,21.712074,8.385115,0.988214
"244",2018-09-26 13:13:00,21.745298,8.354733,0.986524
"245",2018-09-26 13:18:00,21.778521,8.352968,0.986636
"246",2018-09-26 13:23:00,21.803438,8.360577,0.986764
"247",2018-09-26 13:28:00,21.836659,8.358825,0.986876
"248",2018-09-26 13:33:00,21.844964,8.349461,0.98686
"249",2018-09-26 13:38:00,21.869879,8.349938,0.986954
"250",2018-09-26 13:43:00,21.894793,8.35042,0.987463
"251",2018-09-26 13:48:00,21.919707,8.350906,0.987557
"252",2018-09-26 13:53:00,21.936316,8.332209,0.986692
"253",2018-09-26 13:58:00,21.961229,8.325576,0.986335
"254",2018-09-26 14:03:00,21.977838,8.321159,0.986373
"255",2018-09-26 14:08:00,22.00275,8.328773,0.987334
"256",2018-09-26 14:13:00,22.019358,8.34575,0.987479
"257",2018-09-26 14:18:00,22.035965,8.334193,0.986649
"258",2018-09-26 14:23:00,22.052573,8.315538,0.986201
"259",2018-09-26 14:28:00,22.060877,8.306228,0.986186
"260",2018-09-26 14:33:00,22.06918,8.311134,0.986656
"261",2018-09-26 14:38:00,22.077484,8.30183,0.986224
"262",2018-09-26 14:43:00,22.085787,8.292537,0.986209
"263",2018-09-26 14:48:00,22.094091,8.297435,0.98668
"264",2018-09-26 14:53:00,22.102394,8.295238,0.987115
"265",2018-09-26 14:58:00,22.102394,8.288147,0.98708
"266",2018-09-26 15:03:00,22.094091,8.269105,0.986956
"267",2018-09-26 15:08:00,22.085787,8.24307,0.986383
"268",2018-09-26 15:13:00,22.077484,8.252301,0.986813
"269",2018-09-26 15:18:00,22.077484,8.217133,0.985812
"270",2018-09-26 15:23:00,22.06918,8.21931,0.986621
"271",2018-09-26 15:28:00,22.060877,8.214472,0.986981
"272",2018-09-26 15:33:00,22.052573,8.195637,0.986858
"273",2018-09-26 15:38:00,22.044269,8.15596,0.985398
"274",2018-09-26 15:43:00,22.035965,8.144224,0.986547
"275",2018-09-26 15:48:00,22.019358,8.113901,0.986339
"276",2018-09-26 15:53:00,22.00275,8.111296,0.987909
"277",2018-09-26 15:58:00,21.994446,8.092749,0.987377
"278",2018-09-26 16:03:00,21.986142,8.060523,0.987188
"279",2018-09-26 16:08:00,21.969534,8.044251,0.987049
"280",2018-09-26 16:13:00,21.961229,8.019069,0.986488
"281",2018-09-26 16:18:00,21.952925,7.993981,0.986743
"282",2018-09-26 16:23:00,21.944621,7.975756,0.987438
"283",2018-09-26 16:28:00,21.936316,7.95758,0.986913
"284",2018-09-26 16:33:00,21.928012,7.925993,0.985919
"285",2018-09-26 16:38:00,21.919707,7.914663,0.986645
"286",2018-09-26 16:43:00,21.903098,7.905456,0.986541
"287",2018-09-26 16:48:00,21.903098,7.885375,0.986848
"288",2018-09-26 16:53:00,21.894793,7.887474,0.988444
"289",2018-09-26 16:58:00,21.886489,7.862877,0.987486
"290",2018-09-26 17:03:00,21.878184,7.831736,0.986098
"291",2018-09-26 17:08:00,21.869879,7.82057,0.986819
"292",2018-09-26 17:13:00,21.861574,7.809424,0.987137
"293",2018-09-26 17:18:00,21.853269,7.778533,0.986557
"294",2018-09-26 17:23:00,21.844964,7.767459,0.986474
"295",2018-09-26 17:28:00,21.836659,7.749851,0.98676
"296",2018-09-26 17:36:00,21.188603,7.742127,0.984855
"297",2018-09-26 17:38:00,21.678848,7.756441,0.985838
"298",2018-09-26 17:42:00,21.844964,7.695597,0.985733
"299",2018-09-26 17:47:00,21.820048,7.682276,0.986378
"300",2018-09-26 17:52:00,21.803438,7.666941,0.985452
"301",2018-09-26 17:57:00,21.786827,7.671036,0.987003
"302",2018-09-26 18:02:00,21.770215,7.655733,0.986871
"303",2018-09-26 18:07:00,21.76191,7.62556,0.985906
"304",2018-09-26 18:12:00,21.753604,7.621171,0.986647
"305",2018-09-26 18:17:00,21.736992,7.605993,0.986122
"306",2018-09-26 18:22:00,21.728686,7.608027,0.987683
"307",2018-09-26 18:27:00,21.712074,7.573725,0.985883
"308",2018-09-26 18:32:00,21.695461,7.577779,0.987027
"309",2018-09-26 18:37:00,21.687155,7.541624,0.98604
"310",2018-09-26 18:42:00,21.678848,7.543643,0.9872
"311",2018-09-26 18:47:00,21.670541,7.526644,0.986697
"312",2018-09-26 18:52:00,21.653928,7.524346,0.987021
"313",2018-09-26 18:57:00,21.637314,7.509412,0.986892
"314",2018-09-26 19:02:00,21.6207,7.488219,0.986343
"315",2018-09-26 19:07:00,21.604086,7.473375,0.986217
"316",2018-09-26 19:12:00,21.595779,7.469103,0.986168
"317",2018-09-26 19:17:00,21.570856,7.450051,0.985994
"318",2018-09-26 19:22:00,21.554241,7.454053,0.987124
"319",2018-09-26 19:27:00,21.537625,7.433059,0.986579
"320",2018-09-26 19:32:00,21.512701,7.420351,0.986434
"321",2018-09-26 19:37:00,21.487776,7.426338,0.987153
"322",2018-09-26 19:42:00,21.471158,7.405448,0.98661
"323",2018-09-26 19:47:00,21.454541,7.397021,0.986514
"324",2018-09-26 19:52:00,21.421304,7.392587,0.986766
"325",2018-09-26 19:57:00,21.404686,7.384184,0.98667
"326",2018-09-26 20:02:00,21.388066,7.369618,0.986546
"327",2018-09-26 20:07:00,21.363137,7.363236,0.986431
"328",2018-09-26 20:12:00,21.338206,7.350709,0.986674
"329",2018-09-26 20:17:00,21.313275,7.344357,0.986174
"330",2018-09-26 20:22:00,21.288343,7.350309,0.986887
"331",2018-09-26 20:27:00,21.263409,7.343967,0.986772
"332",2018-09-26 20:32:00,21.238475,7.343778,0.987071
"333",2018-09-26 20:37:00,21.221851,7.323206,0.986151
"334",2018-09-26 20:42:00,21.188603,7.32501,0.986431
"335",2018-09-26 20:47:00,21.163665,7.312597,0.985906
"336",2018-09-26 20:52:00,21.138727,7.312429,0.985821
"337",2018-09-26 20:57:00,21.113787,7.300052,0.985298
"338",2018-09-26 21:02:00,21.09716,7.304013,0.986025
"339",2018-09-26 21:07:00,21.072218,7.303856,0.986323
"340",2018-09-26 21:12:00,21.05559,7.307823,0.986285
"341",2018-09-26 21:17:00,21.038961,7.305687,0.986601
"342",2018-09-26 21:22:00,21.014017,7.293346,0.986079
"343",2018-09-26 21:27:00,20.997387,7.297312,0.986804
"344",2018-09-26 21:32:00,20.980756,7.295187,0.986738
"345",2018-09-26 21:37:00,20.964125,7.293065,0.986672
"346",2018-09-26 21:42:00,20.939177,7.280765,0.986151
"347",2018-09-26 21:47:00,20.922544,7.296903,0.987312
"348",2018-09-26 21:52:00,20.905911,7.28262,0.986429
"349",2018-09-26 21:57:00,20.889277,7.280512,0.986363
"350",2018-09-26 22:02:00,20.872643,7.278406,0.985917
"351",2018-09-26 22:07:00,20.856008,7.264173,0.985418
"352",2018-09-26 22:12:00,20.839372,7.280274,0.986575
"353",2018-09-26 22:17:00,20.831055,7.26406,0.986473
"354",2018-09-26 22:22:00,20.814418,7.261967,0.986029
"355",2018-09-26 22:27:00,20.797781,7.271996,0.986777
"356",2018-09-26 22:32:00,20.789462,7.255809,0.986297
"357",2018-09-26 22:37:00,20.781144,7.263845,0.987063
"358",2018-09-26 22:42:00,20.764505,7.261759,0.986619
"359",2018-09-26 22:47:00,20.747867,7.27179,0.986988
"360",2018-09-26 22:52:00,20.731227,7.257594,0.986489
"361",2018-09-26 22:57:00,20.714587,7.255516,0.986424
"362",2018-09-26 23:02:00,20.706267,7.26961,0.987217
"363",2018-09-26 23:07:00,20.681305,7.263463,0.987105
"364",2018-09-26 23:12:00,20.664663,7.25534,0.986634
"365",2018-09-26 23:17:00,20.656342,7.245244,0.986183
"366",2018-09-26 23:22:00,20.639699,7.249216,0.986146
"367",2018-09-26 23:27:00,20.623056,7.259237,0.986513
"368",2018-09-26 23:32:00,20.606411,7.257171,0.98607
"369",2018-09-26 23:37:00,20.589766,7.255107,0.986383
"370",2018-09-26 23:42:00,20.573121,7.271195,0.987534
"371",2018-09-26 23:47:00,20.564798,7.255038,0.9863
"372",2018-09-26 23:52:00,20.548151,7.25298,0.986235
"373",2018-09-26 23:57:00,20.52318,7.265007,0.986961
"374",2018-09-27 00:02:00,20.52318,7.258959,0.986933
"375",2018-09-27 00:07:00,20.498207,7.252859,0.985315
"376",2018-09-27 00:12:00,20.489883,7.254853,0.98605
"377",2018-09-27 00:17:00,20.473233,7.258845,0.986389
"378",2018-09-27 00:22:00,20.456582,7.26284,0.986729
"379",2018-09-27 00:27:00,20.448257,7.258794,0.986306
"380",2018-09-27 00:32:00,20.431605,7.262791,0.986645
"381",2018-09-27 00:37:00,20.423279,7.258746,0.986223
"382",2018-09-27 00:42:00,20.414953,7.24867,0.985398
"383",2018-09-27 00:47:00,20.389973,7.272801,0.986929
"384",2018-09-27 00:52:00,20.381647,7.268753,0.986506
"385",2018-09-27 00:57:00,20.364992,7.272762,0.986092
"386",2018-09-27 01:02:00,20.356665,7.280825,0.98723
"387",2018-09-27 01:07:00,20.340009,7.278782,0.986789
"388",2018-09-27 01:12:00,20.340009,7.272727,0.986762
"389",2018-09-27 01:17:00,20.323353,7.264641,0.985918
"390",2018-09-27 01:22:00,20.315024,7.27875,0.987082
"391",2018-09-27 01:27:00,20.298367,7.258572,0.986185
"392",2018-09-27 01:32:00,20.290038,7.260577,0.986166
"393",2018-09-27 01:37:00,20.273379,7.282745,0.987714
"394",2018-09-27 01:42:00,20.25672,7.274656,0.986494
"395",2018-09-27 01:47:00,20.24839,7.270616,0.986073
"396",2018-09-27 01:52:00,20.231729,7.286753,0.986841
