DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               EtalonTemp                DasTemp                   MPVPosition               solenoid_valves           OutletValve               MeasurementMode           species                   HP_12CH4                  HP_12CH4_dry              HP_13CH4                  HR_13CH4                  Delta_iCH4_Raw            HP_Delta_iCH4_Raw         HP_Delta_iCH4_30s         HP_Delta_iCH4_2min        HP_Delta_iCH4_5min        HR_12CH4                  HR_12CH4_dry              HR_Delta_iCH4_Raw         HR_Delta_iCH4_30s         HR_Delta_iCH4_2min        HR_Delta_iCH4_5min        ChemDetect                H2O                       12CO2                     12CO2_dry                 13CO2                     Delta_Raw_iCO2            Delta_30s_iCO2            Delta_2min_iCO2           Delta_5min_iCO2           peak87_baseave_spec       peak88_baseave            peakheight_5              peak0_spec                ch4_splinemax             peak30_spec               peak_30                   SSIMPressure              PPF_res                   PPF_base_offset           PPF_slope_offset          PPF_shift                 PPF_CH4_conc              PPF_H2O_conc              PPF_C2H6_conc             PPF_C2H4_conc             PPF_NH3_conc              PPF_H2S_conc              
2018-08-10                22:58:54.888              221.95757972              5326.981913               1533941934.888            0                         963                       1.4800578794E+02          4.4999579880E+01          4.4998238113E+01          4.5010334811E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9728933680E+04          1.0000000000E+00          1.0600000000E+02          1.9141736806E+00          1.9387794371E+00          2.0826805719E-02          2.0505494494E-02          -4.4047858665E+01         -4.4047858665E+01         -4.5454196372E+01         -4.7308459894E+01         -4.7497104496E+01         1.8840929844E+00          1.9161085144E+00          -4.7659978626E+01         -4.9681065980E+01         -5.0563348003E+01         -4.9666606573E+01         0.0000000000E+00          1.0388758278E+00          7.2113051487E+02          7.3456337921E+02          8.1275911312E+00          -1.5366825754E+01         -1.5217896127E+01         -1.5279043049E+01         -1.5581511146E+01         4.3941382103E+02          1.2868864153E+01          2.6367669859E+00          4.3657919893E+00          4.3725537693E+02          6.3371425493E+01          6.3666391645E+01          0.0000000000E+00          6.9516617549E-02          1.4345334409E+01          1.7501500146E-02          2.2037510414E-04          1.9027539643E+00          1.0462915383E+00          -5.7788762412E-01         6.6244083323E-03          7.5848383143E-03          1.6322224745E+00          
2018-08-10                22:58:56.232              221.95759528              5326.982287               1533941936.232            0                         963                       1.4799240185E+02          4.4999595642E+01          4.4998222351E+01          4.5010429382E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9711906860E+04          1.0000000000E+00          1.5000000000E+02          1.9145411724E+00          1.9392047430E+00          2.0708473299E-02          2.0391891352E-02          -4.9687794716E+01         -4.9687794716E+01         -4.5791699421E+01         -4.7398908943E+01         -4.7565551898E+01         1.8743584352E+00          1.9062477952E+00          -4.8037055498E+01         -4.9579348993E+01         -5.0429036189E+01         -4.9731063135E+01         0.0000000000E+00          1.0410302685E+00          7.2113051487E+02          7.3456337921E+02          8.1275911312E+00          -1.5366825754E+01         -1.5217896127E+01         -1.5279043049E+01         -1.5581511146E+01         4.3941382103E+02          1.2868864153E+01          2.6223530564E+00          4.3434575641E+00          4.3734600044E+02          6.3502846377E+01          6.3797964194E+01          0.0000000000E+00          7.1869695680E-02          1.4362578180E+01          1.1926049918E-01          1.9817026233E-04          1.8890521095E+00          1.0488049675E+00          -5.9258984593E-01         2.8319841914E-04          5.8927056222E-03          -4.1208043532E+00         
2018-08-10                22:58:57.563              221.95761069              5326.982657               1533941937.564            0                         963                       1.4800724468E+02          4.4999595642E+01          4.4998222351E+01          4.5010429382E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9727398695E+04          1.0000000000E+00          1.0600000000E+02          1.9145411724E+00          1.9392047430E+00          2.0708473299E-02          2.0391891352E-02          -4.9687794716E+01         -4.9687794716E+01         -4.5791699421E+01         -4.7398908943E+01         -4.7565551898E+01         1.8743584352E+00          1.9062477952E+00          -4.8037055498E+01         -4.9579348993E+01         -5.0429036189E+01         -4.9731063135E+01         0.0000000000E+00          1.0410302685E+00          7.2113051487E+02          7.3456337921E+02          8.1275911312E+00          -1.5366825754E+01         -1.5217896127E+01         -1.5279043049E+01         -1.5581511146E+01         4.3941382103E+02          1.2875128933E+01          2.6223530564E+00          4.3434575641E+00          4.3734600044E+02          6.3502846377E+01          6.3797964194E+01          0.0000000000E+00          7.1869695680E-02          1.4362578180E+01          1.1926049918E-01          1.9817026233E-04          1.8890521095E+00          1.0488049675E+00          -5.9258984593E-01         2.8319841914E-04          5.8927056222E-03          -4.1208043532E+00         
2018-08-10                22:58:58.042              221.95761624              5326.982790               1533941938.043            0                         963                       1.4800993347E+02          4.4999595642E+01          4.4998222351E+01          4.5010429382E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9734703125E+04          1.0000000000E+00          1.0500000000E+02          1.9145411724E+00          1.9392047430E+00          2.0708473299E-02          2.0391891352E-02          -4.9687794716E+01         -4.9687794716E+01         -4.5791699421E+01         -4.7398908943E+01         -4.7565551898E+01         1.8743584352E+00          1.9062477952E+00          -4.8037055498E+01         -4.9579348993E+01         -5.0429036189E+01         -4.9731063135E+01         0.0000000000E+00          1.0410302685E+00          7.2142796420E+02          7.3489531693E+02          8.1312638628E+00          -1.5366825754E+01         -1.5217896127E+01         -1.5279043049E+01         -1.5581511146E+01         4.3959500826E+02          1.2875128933E+01          2.6223530564E+00          4.3434575641E+00          4.3734600044E+02          6.3502846377E+01          6.3797964194E+01          0.0000000000E+00          7.1869695680E-02          1.4362578180E+01          1.1926049918E-01          1.9817026233E-04          1.8890521095E+00          1.0488049675E+00          -5.9258984593E-01         2.8319841914E-04          5.8927056222E-03          -4.1208043532E+00         
2018-08-10                22:58:58.530              221.95762189              5326.982925               1533941938.531            0                         963                       1.4799926238E+02          4.4999595642E+01          4.4998222351E+01          4.5010429382E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9725379006E+04          1.0000000000E+00          1.0600000000E+02          1.9145411724E+00          1.9392047430E+00          2.0708473299E-02          2.0391891352E-02          -4.9687794716E+01         -4.9687794716E+01         -4.5791699421E+01         -4.7398908943E+01         -4.7565551898E+01         1.8743584352E+00          1.9062477952E+00          -4.8037055498E+01         -4.9579348993E+01         -5.0429036189E+01         -4.9731063135E+01         0.0000000000E+00          1.0410302685E+00          7.2142796420E+02          7.3489531693E+02          8.1292825563E+00          -1.5606746645E+01         -1.5225889182E+01         -1.5277543561E+01         -1.5586077285E+01         4.3959500826E+02          1.2859118645E+01          2.6223530564E+00          4.3434575641E+00          4.3734600044E+02          6.3502846377E+01          6.3797964194E+01          0.0000000000E+00          7.1869695680E-02          1.4362578180E+01          1.1926049918E-01          1.9817026233E-04          1.8890521095E+00          1.0488049675E+00          -5.9258984593E-01         2.8319841914E-04          5.8927056222E-03          -4.1208043532E+00         
2018-08-10                22:58:59.864              221.95763731              5326.983296               1533941939.864            0                         963                       1.4799300289E+02          4.4999491374E+01          4.4998243205E+01          4.5010491943E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9712107601E+04          1.0000000000E+00          1.5000000000E+02          1.9136426702E+00          1.9383251960E+00          2.0755923428E-02          2.0439390269E-02          -4.7078099525E+01         -4.7078099525E+01         -4.5745639214E+01         -4.7479562927E+01         -4.7561786615E+01         1.8884337712E+00          1.9206327220E+00          -5.2966150964E+01         -4.9491030250E+01         -5.0641221732E+01         -4.9749890584E+01         0.0000000000E+00          1.0422692878E+00          7.2142796420E+02          7.3489531693E+02          8.1292825563E+00          -1.5606746645E+01         -1.5225889182E+01         -1.5277543561E+01         -1.5586077285E+01         4.3959500826E+02          1.2859118645E+01          2.6279511640E+00          4.3766645625E+00          4.3714254311E+02          6.3578426556E+01          6.3873318876E+01          0.0000000000E+00          6.9753957162E-02          1.4264235032E+01          5.8221552472E-02          7.7105018014E-05          1.8975106079E+00          1.0499195977E+00          -6.5553123753E-01         6.6847605689E-03          5.7454646708E-03          -1.7429781045E-01         
2018-08-10                22:59:01.196              221.95765273              5326.983666               1533941941.196            0                         963                       1.4799566589E+02          4.4999443054E+01          4.4998252869E+01          4.5010520935E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9710383528E+04          1.0000000000E+00          1.0600000000E+02          1.9136426702E+00          1.9383251960E+00          2.0755923428E-02          2.0439390269E-02          -4.7078099525E+01         -4.7078099525E+01         -4.5745639214E+01         -4.7479562927E+01         -4.7561786615E+01         1.8884337712E+00          1.9206327220E+00          -5.2966150964E+01         -4.9491030250E+01         -5.0641221732E+01         -4.9749890584E+01         0.0000000000E+00          1.0422692878E+00          7.2142796420E+02          7.3489531693E+02          8.1292825563E+00          -1.5606746645E+01         -1.5225889182E+01         -1.5277543561E+01         -1.5586077285E+01         4.3959500826E+02          1.2849035790E+01          2.6279511640E+00          4.3766645625E+00          4.3714254311E+02          6.3578426556E+01          6.3873318876E+01          0.0000000000E+00          6.9753957162E-02          1.4264235032E+01          5.8221552472E-02          7.7105018014E-05          1.8975106079E+00          1.0499195977E+00          -6.5553123753E-01         6.6847605689E-03          5.7454646708E-03          -1.7429781045E-01         
2018-08-10                22:59:01.688              221.95765844              5326.983802               1533941941.689            0                         963                       1.4799921513E+02          4.4999443054E+01          4.4998252869E+01          4.5010520935E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9712336182E+04          1.0000000000E+00          1.0500000000E+02          1.9136426702E+00          1.9383251960E+00          2.0755923428E-02          2.0439390269E-02          -4.7078099525E+01         -4.7078099525E+01         -4.5745639214E+01         -4.7479562927E+01         -4.7561786615E+01         1.8884337712E+00          1.9206327220E+00          -5.2966150964E+01         -4.9491030250E+01         -5.0641221732E+01         -4.9749890584E+01         0.0000000000E+00          1.0422692878E+00          7.2095116750E+02          7.3442626249E+02          8.1240939587E+00          -1.5606746645E+01         -1.5225889182E+01         -1.5277543561E+01         -1.5586077285E+01         4.3930457401E+02          1.2849035790E+01          2.6279511640E+00          4.3766645625E+00          4.3714254311E+02          6.3578426556E+01          6.3873318876E+01          0.0000000000E+00          6.9753957162E-02          1.4264235032E+01          5.8221552472E-02          7.7105018014E-05          1.8975106079E+00          1.0499195977E+00          -6.5553123753E-01         6.6847605689E-03          5.7454646708E-03          -1.7429781045E-01         
2018-08-10                22:59:02.170              221.95766400              5326.983936               1533941942.170            0                         963                       1.4800904472E+02          4.4999443054E+01          4.4998252869E+01          4.5010520935E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9725070570E+04          1.0000000000E+00          1.0600000000E+02          1.9136426702E+00          1.9383251960E+00          2.0755923428E-02          2.0439390269E-02          -4.7078099525E+01         -4.7078099525E+01         -4.5745639214E+01         -4.7479562927E+01         -4.7561786615E+01         1.8884337712E+00          1.9206327220E+00          -5.2966150964E+01         -4.9491030250E+01         -5.0641221732E+01         -4.9749890584E+01         0.0000000000E+00          1.0422692878E+00          7.2095116750E+02          7.3442626249E+02          8.1204168402E+00          -1.6052301640E+01         -1.5310081048E+01         -1.5282278112E+01         -1.5586885762E+01         4.3930457401E+02          1.2856882873E+01          2.6279511640E+00          4.3766645625E+00          4.3714254311E+02          6.3578426556E+01          6.3873318876E+01          0.0000000000E+00          6.9753957162E-02          1.4264235032E+01          5.8221552472E-02          7.7105018014E-05          1.8975106079E+00          1.0499195977E+00          -6.5553123753E-01         6.6847605689E-03          5.7454646708E-03          -1.7429781045E-01         
2018-08-10                22:59:03.505              221.95767946              5326.984307               1533941943.505            0                         963                       1.4799550025E+02          4.4999443054E+01          4.4998252869E+01          4.5010520935E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9716377881E+04          1.0000000000E+00          1.5000000000E+02          1.9139388896E+00          1.9386498715E+00          2.0659041060E-02          2.0346484661E-02          -5.1684896272E+01         -5.1684896272E+01         -4.5910237104E+01         -4.7509820772E+01         -4.7643650516E+01         1.8787237508E+00          1.9107973672E+00          -5.2418353024E+01         -4.9007310274E+01         -5.0641045722E+01         -4.9805998578E+01         0.0000000000E+00          1.0432691495E+00          7.2095116750E+02          7.3442626249E+02          8.1204168402E+00          -1.6052301640E+01         -1.5310081048E+01         -1.5282278112E+01         -1.5586885762E+01         4.3930457401E+02          1.2856882873E+01          2.6158085340E+00          4.3535571770E+00          4.3714952350E+02          6.3639418122E+01          6.3934467357E+01          0.0000000000E+00          8.1809020848E-02          1.4203482220E+01          9.1313745177E-02          1.4780295829E-04          1.8929002523E+00          1.0509827521E+00          -6.4776202458E-01         6.4484096861E-03          8.1103471858E-03          -1.9950816694E+00         
