"",".id","DateTime","temp","oxy"
"164","Blaine",2018-08-17 00:35:00,16.82189,7.43641
"165","Blaine",2018-08-17 00:40:00,16.796486,7.443212
"166","Blaine",2018-08-17 00:45:00,16.762607,7.452298
"167","Blaine",2018-08-17 00:50:00,16.745664,7.462975
"168","Blaine",2018-08-17 00:55:00,16.720246,7.463681
"169","Blaine",2018-08-17 01:00:00,16.694823,7.470525
"170","Blaine",2018-08-17 01:05:00,16.669396,7.465108
"171","Blaine",2018-08-17 01:10:00,16.643963,7.471963
"172","Blaine",2018-08-17 01:15:00,16.618526,7.472689
"173","Blaine",2018-08-17 01:20:00,16.593084,7.467288
"174","Blaine",2018-08-17 01:25:00,16.567637,7.474158
"175","Blaine",2018-08-17 01:30:00,16.542185,7.468767
"176","Blaine",2018-08-17 01:35:00,16.516728,7.481787
"177","Blaine",2018-08-17 01:40:00,16.491266,7.488684
"178","Blaine",2018-08-17 01:45:00,16.465799,7.483298
"179","Blaine",2018-08-17 01:50:00,16.440327,7.490205
"180","Blaine",2018-08-17 01:55:00,16.41485,7.490974
"181","Blaine",2018-08-17 02:00:00,16.389368,7.504053
"182","Blaine",2018-08-17 02:05:00,16.372377,7.502519
"183","Blaine",2018-08-17 02:10:00,16.346886,7.497149
"184","Blaine",2018-08-17 02:15:00,16.32989,7.520263
"185","Blaine",2018-08-17 02:20:00,16.30439,7.521055
"186","Blaine",2018-08-17 02:25:00,16.287388,7.507203
"187","Blaine",2018-08-17 02:30:00,16.26188,7.508003
"188","Blaine",2018-08-17 02:35:00,16.244872,7.506488
"189","Blaine",2018-08-17 02:40:00,16.219356,7.513457
"190","Blaine",2018-08-17 02:45:00,16.202342,7.499637
"191","Blaine",2018-08-17 02:50:00,16.176817,7.512765
"192","Blaine",2018-08-17 02:55:00,16.151286,7.52592
"193","Blaine",2018-08-17 03:00:00,16.134263,7.518249
"194","Blaine",2018-08-17 03:05:00,16.117237,7.51675
"195","Blaine",2018-08-17 03:10:00,16.091694,7.529922
"196","Blaine",2018-08-17 03:15:00,16.074663,7.528426
"197","Blaine",2018-08-17 03:20:00,16.057629,7.526932
"198","Blaine",2018-08-17 03:25:00,16.032073,7.527782
"199","Blaine",2018-08-17 03:30:00,16.006512,7.540987
"200","Blaine",2018-08-17 03:35:00,15.989468,7.545682
"201","Blaine",2018-08-17 03:40:00,15.963898,7.546547
"202","Blaine",2018-08-17 03:45:00,15.938323,7.541235
"203","Blaine",2018-08-17 03:50:00,15.92127,7.552124
"204","Blaine",2018-08-17 03:55:00,15.904214,7.550647
"205","Blaine",2018-08-17 04:00:00,15.878625,7.557719
"206","Blaine",2018-08-17 04:05:00,15.853031,7.571004
"207","Blaine",2018-08-17 04:10:00,15.835966,7.569532
"208","Blaine",2018-08-17 04:15:00,15.810362,7.56423
"209","Blaine",2018-08-17 04:20:00,15.793291,7.575167
"210","Blaine",2018-08-17 04:25:00,15.767678,7.582282
"211","Blaine",2018-08-17 04:30:00,15.74206,7.576987
"212","Blaine",2018-08-17 04:35:00,15.724978,7.587949
"213","Blaine",2018-08-17 04:40:00,15.69935,7.582659
"214","Blaine",2018-08-17 04:45:00,15.682261,7.587418
"215","Blaine",2018-08-17 04:50:00,15.656624,7.600788
"216","Blaine",2018-08-17 04:55:00,15.639529,7.605563
"217","Blaine",2018-08-17 05:00:00,15.622432,7.591672
"218","Blaine",2018-08-17 05:05:00,15.596781,7.605059
"219","Blaine",2018-08-17 05:10:00,15.571124,7.61224
"220","Blaine",2018-08-17 05:15:00,15.554017,7.623272
"221","Blaine",2018-08-17 05:20:00,15.52835,7.605531
"222","Blaine",2018-08-17 05:25:00,15.502678,7.631444
"223","Blaine",2018-08-17 05:30:00,15.48556,7.623766
"224","Blaine",2018-08-17 05:35:00,15.468439,7.634824
"225","Blaine",2018-08-17 05:40:00,15.451315,7.633394
"226","Blaine",2018-08-17 05:45:00,15.425625,7.646885
"227","Blaine",2018-08-17 05:50:00,15.399929,7.647875
"228","Blaine",2018-08-17 05:55:00,15.382795,7.652712
"229","Blaine",2018-08-17 06:00:00,15.365658,7.65129
"230","Blaine",2018-08-17 06:05:00,15.339948,7.658558
"231","Blaine",2018-08-17 06:10:00,15.322804,7.669684
"232","Blaine",2018-08-17 06:15:00,15.305658,7.661994
"233","Blaine",2018-08-17 06:20:00,15.279934,7.663011
"234","Blaine",2018-08-17 06:25:00,15.262781,7.667873
"235","Blaine",2018-08-17 06:30:00,15.237046,7.681459
"236","Blaine",2018-08-17 06:35:00,15.219886,7.686338
"237","Blaine",2018-08-17 06:40:00,15.194141,7.687375
"238","Blaine",2018-08-17 06:45:00,15.176975,7.698559
"239","Blaine",2018-08-17 06:50:00,15.151219,7.705908
"240","Blaine",2018-08-17 06:55:00,15.142633,7.70836
"241","Blaine",2018-08-17 07:00:00,15.125458,7.7259
"242","Blaine",2018-08-17 07:05:00,15.10828,7.730822
"243","Blaine",2018-08-17 07:10:00,15.091099,7.754761
"244","Blaine",2018-08-17 07:15:00,15.073916,7.766057
"245","Blaine",2018-08-17 07:20:00,15.05673,7.777372
"246","Blaine",2018-08-17 07:25:00,15.039541,7.788706
"247","Blaine",2018-08-17 07:30:00,15.022349,7.819236
"248","Blaine",2018-08-17 07:35:00,15.013752,7.847388
"249","Blaine",2018-08-17 07:40:00,15.005154,7.875648
"250","Blaine",2018-08-17 07:45:00,14.987957,7.900065
"251","Blaine",2018-08-17 07:50:00,14.987957,7.925996
"252","Blaine",2018-08-17 07:55:00,14.979357,7.948041
"253","Blaine",2018-08-17 08:00:00,14.970756,7.970152
"254","Blaine",2018-08-17 08:05:00,14.970756,7.99633
"255","Blaine",2018-08-17 08:10:00,14.962155,8.038337
"256","Blaine",2018-08-17 08:15:00,14.970756,8.055571
"257","Blaine",2018-08-17 08:20:00,14.970756,8.095329
"258","Blaine",2018-08-17 08:25:00,14.962155,8.124546
"259","Blaine",2018-08-17 08:30:00,14.962155,8.164674
"260","Blaine",2018-08-17 08:35:00,14.962155,8.211762
"261","Blaine",2018-08-17 08:40:00,14.970756,8.263305
"262","Blaine",2018-08-17 08:45:00,14.987957,8.292065
"263","Blaine",2018-08-17 08:50:00,14.996556,8.357921
"264","Blaine",2018-08-17 08:55:00,15.013752,8.400886
"265","Blaine",2018-08-17 09:00:00,15.030945,8.458038
"266","Blaine",2018-08-17 09:05:00,15.05673,8.505904
"267","Blaine",2018-08-17 09:10:00,15.082508,8.561154
"268","Blaine",2018-08-17 09:15:00,15.125458,8.611358
"269","Blaine",2018-08-17 09:20:00,15.142633,8.655839
"270","Blaine",2018-08-17 09:25:00,15.151219,8.703343
"271","Blaine",2018-08-17 09:30:00,15.185558,8.7356
"272","Blaine",2018-08-17 09:35:00,15.202724,8.773561
"273","Blaine",2018-08-17 09:40:00,15.219886,8.811717
"274","Blaine",2018-08-17 09:45:00,15.245625,8.82529
"275","Blaine",2018-08-17 09:50:00,15.262781,8.878441
"276","Blaine",2018-08-17 09:55:00,15.297084,8.904122
"277","Blaine",2018-08-17 10:00:00,15.322804,8.955016
"278","Blaine",2018-08-17 10:05:00,15.348519,8.976353
"279","Blaine",2018-08-17 10:10:00,15.382795,9.009908
"280","Blaine",2018-08-17 10:15:00,15.434189,9.053014
"281","Blaine",2018-08-17 10:20:00,15.476999,9.084108
"282","Blaine",2018-08-17 10:25:00,15.502678,9.121071
"283","Blaine",2018-08-17 10:30:00,15.52835,9.127716
"284","Blaine",2018-08-17 10:35:00,15.562571,9.154403
"285","Blaine",2018-08-17 10:40:00,15.605332,9.178335
"286","Blaine",2018-08-17 10:45:00,15.682261,9.221676
"287","Blaine",2018-08-17 10:50:00,15.759139,9.265356
"288","Blaine",2018-08-17 10:55:00,15.810362,9.318054
"289","Blaine",2018-08-17 11:00:00,15.861563,9.331952
"290","Blaine",2018-08-17 11:05:00,15.895685,9.367404
"291","Blaine",2018-08-17 11:10:00,15.929797,9.387266
"292","Blaine",2018-08-17 11:15:00,15.989468,9.422193
"293","Blaine",2018-08-17 11:20:00,16.083179,9.429815
"294","Blaine",2018-08-17 11:25:00,16.142775,9.473049
"295","Blaine",2018-08-17 11:30:00,16.168307,9.488246
"296","Blaine",2018-08-17 11:35:00,16.219356,9.510745
"297","Blaine",2018-08-17 11:40:00,16.26188,9.528237
"298","Blaine",2018-08-17 11:45:00,16.278886,9.538469
"299","Blaine",2018-08-17 11:50:00,16.287388,9.535548
"300","Blaine",2018-08-17 11:55:00,16.30439,9.537749
"301","Blaine",2018-08-17 12:00:00,16.346886,9.539248
"302","Blaine",2018-08-17 12:05:00,16.406356,9.551051
"303","Blaine",2018-08-17 12:10:00,16.448818,9.576839
"304","Blaine",2018-08-17 12:15:00,16.491266,9.59463
"305","Blaine",2018-08-17 12:20:00,16.525214,9.582954
"306","Blaine",2018-08-17 12:25:00,16.567637,9.600806
"307","Blaine",2018-08-17 12:30:00,16.610046,9.610593
"308","Blaine",2018-08-17 12:35:00,16.652441,9.612279
"309","Blaine",2018-08-17 12:40:00,16.703298,9.635522
"310","Blaine",2018-08-17 12:45:00,16.762607,9.647776
"311","Blaine",2018-08-17 12:50:00,16.804954,9.674134
"312","Blaine",2018-08-17 12:55:00,16.914997,9.685474
"313","Blaine",2018-08-17 13:00:00,17.058768,9.710082
"314","Blaine",2018-08-17 13:05:00,17.134824,9.750061
"315","Blaine",2018-08-17 13:10:00,17.185506,9.757472
"316","Blaine",2018-08-17 13:15:00,17.253054,9.775744
"317","Blaine",2018-08-17 13:20:00,17.303695,9.841859
"318","Blaine",2018-08-17 13:25:00,17.345883,9.827221
"319","Blaine",2018-08-17 13:30:00,17.396493,9.851678
"320","Blaine",2018-08-17 13:35:00,17.430224,9.85681
"321","Blaine",2018-08-17 13:40:00,17.413359,9.803877
"322","Blaine",2018-08-17 13:45:00,17.421792,9.800965
"323","Blaine",2018-08-17 13:50:00,17.455517,9.780982
"324","Blaine",2018-08-17 13:55:00,17.480806,9.805714
"325","Blaine",2018-08-17 14:00:00,17.489235,9.777727
"326","Blaine",2018-08-17 14:05:00,17.506091,9.755263
"327","Blaine",2018-08-17 14:10:00,17.590344,9.784744
"328","Blaine",2018-08-17 14:15:00,17.657715,9.761643
"329","Blaine",2018-08-17 14:20:00,17.725058,9.771992
"330","Blaine",2018-08-17 14:25:00,17.78396,9.785294
"331","Blaine",2018-08-17 14:30:00,17.85966,9.801303
"332","Blaine",2018-08-17 14:35:00,17.943732,9.797741
"333","Blaine",2018-08-17 14:40:00,18.002558,9.802853
"334","Blaine",2018-08-17 14:45:00,18.019361,9.780338
"335","Blaine",2018-08-17 14:50:00,18.036163,9.732836
"336","Blaine",2018-08-17 14:55:00,18.08656,9.765866
"337","Blaine",2018-08-17 15:00:00,18.178916,9.751293
"338","Blaine",2018-08-17 15:05:00,18.18731,9.765191
"339","Blaine",2018-08-17 15:10:00,18.212489,9.714917
"340","Blaine",2018-08-17 15:15:00,18.237664,9.706438
"341","Blaine",2018-08-17 15:20:00,18.237664,9.723098
"342","Blaine",2018-08-17 15:25:00,18.246055,9.6953
"343","Blaine",2018-08-17 15:30:00,18.313169,9.697695
"344","Blaine",2018-08-17 15:35:00,18.397028,9.727864
"345","Blaine",2018-08-17 15:40:00,18.430561,9.724947
"346","Blaine",2018-08-17 15:45:00,18.430561,9.716599
"347","Blaine",2018-08-17 15:50:00,18.430561,9.683293
"348","Blaine",2018-08-17 15:55:00,18.422178,9.677789
"349","Blaine",2018-08-17 16:00:00,18.422178,9.66949
"350","Blaine",2018-08-17 16:05:00,18.430561,9.633584
"351","Blaine",2018-08-17 16:10:00,18.430561,9.608842
"352","Blaine",2018-08-17 16:15:00,18.438943,9.581399
"353","Blaine",2018-08-17 16:20:00,18.455707,9.575851
"354","Blaine",2018-08-17 16:25:00,18.49761,9.594839
"355","Blaine",2018-08-17 16:30:00,18.556259,9.567244
"356","Blaine",2018-08-17 16:35:00,18.631639,9.575217
"357","Blaine",2018-08-17 16:40:00,18.69862,9.586024
"358","Blaine",2018-08-17 16:45:00,18.732102,9.55858
"359","Blaine",2018-08-17 16:50:00,18.765579,9.572212
"360","Blaine",2018-08-17 16:55:00,18.782316,9.558505
"361","Blaine",2018-08-17 17:00:00,18.807418,9.550275
"362","Blaine",2018-08-17 17:05:00,18.824151,9.528424
"363","Blaine",2018-08-17 17:10:00,18.832517,9.517519
"364","Blaine",2018-08-17 17:15:00,18.840883,9.490332
"365","Blaine",2018-08-17 17:20:00,18.849248,9.479477
"366","Blaine",2018-08-17 17:25:00,18.857613,9.46052
"367","Blaine",2018-08-17 17:30:00,18.865978,9.449703
