DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               EtalonTemp                DasTemp                   MPVPosition               solenoid_valves           OutletValve               MeasurementMode           species                   HP_12CH4                  HP_12CH4_dry              HP_13CH4                  HR_13CH4                  Delta_iCH4_Raw            HP_Delta_iCH4_Raw         HP_Delta_iCH4_30s         HP_Delta_iCH4_2min        HP_Delta_iCH4_5min        HR_12CH4                  HR_12CH4_dry              HR_Delta_iCH4_Raw         HR_Delta_iCH4_30s         HR_Delta_iCH4_2min        HR_Delta_iCH4_5min        ChemDetect                H2O                       12CO2                     12CO2_dry                 13CO2                     Delta_Raw_iCO2            Delta_30s_iCO2            Delta_2min_iCO2           Delta_5min_iCO2           peak87_baseave_spec       peak88_baseave            peakheight_5              peak0_spec                ch4_splinemax             peak30_spec               peak_30                   SSIMPressure              PPF_res                   PPF_base_offset           PPF_slope_offset          PPF_shift                 PPF_CH4_conc              PPF_H2O_conc              PPF_C2H6_conc             PPF_C2H4_conc             PPF_NH3_conc              PPF_H2S_conc              
2018-09-29                00:32:17.788              271.02242810              6504.538274               1538181137.788            0                         963                       1.4801222229E+02          4.5000450134E+01          4.5000358582E+01          4.5015129089E+01          4.0125000000E+01          0.0000000000E+00          0.0000000000E+00          2.8968433594E+04          1.0000000000E+00          1.0500000000E+02          6.0751901283E-01          6.1433114547E-01          6.6204810556E-03          6.2326182339E-03          -4.0977265051E+01         -4.0977265051E+01         -5.5037554076E+01         -5.5180971457E+01         -5.5422746292E+01         5.7479661091E-01          5.8329673041E-01          -4.9126217215E+01         -3.9957573741E+01         -4.1371529650E+01         -4.8729358587E+01         0.0000000000E+00          9.0963539466E-01          4.6612418637E+02          4.7369166647E+02          5.2864694271E+00          -6.8568075866E+00         -8.4841005069E+00         -1.6465991305E+01         -1.8366046602E+01         2.8408016917E+02          8.3837604751E+00          8.1893774548E-01          1.3341752202E+00          1.3875629206E+02          5.5487759074E+01          5.5803311919E+01          0.0000000000E+00          5.6953598765E-02          -5.3380314093E-01         7.7810343253E-02          1.7932764651E-04          5.9208908623E-01          9.1661031159E-01          -4.3067131243E-01         1.0593455023E-02          3.0091928173E-03          1.5136231561E-01          
2018-09-29                00:32:18.278              271.02243377              6504.538411               1538181138.278            0                         963                       1.4801222229E+02          4.5000450134E+01          4.5000358582E+01          4.5015129089E+01          4.0125000000E+01          0.0000000000E+00          0.0000000000E+00          2.8968433594E+04          1.0000000000E+00          1.0600000000E+02          6.0751901283E-01          6.1433114547E-01          6.6204810556E-03          6.2326182339E-03          -4.0977265051E+01         -4.0977265051E+01         -5.5037554076E+01         -5.5180971457E+01         -5.5422746292E+01         5.7479661091E-01          5.8329673041E-01          -4.9126217215E+01         -3.9957573741E+01         -4.1371529650E+01         -4.8729358587E+01         0.0000000000E+00          9.0963539466E-01          4.6612418637E+02          4.7369166647E+02          5.2771125822E+00          -8.6146323385E+00         -8.1201905085E+00         -1.6066648032E+01         -1.8226856160E+01         2.8408016917E+02          8.3647159085E+00          8.1893774548E-01          1.3341752202E+00          1.3875629206E+02          5.5487759074E+01          5.5803311919E+01          0.0000000000E+00          5.6953598765E-02          -5.3380314093E-01         7.7810343253E-02          1.7932764651E-04          5.9208908623E-01          9.1661031159E-01          -4.3067131243E-01         1.0593455023E-02          3.0091928173E-03          1.5136231561E-01          
2018-09-29                00:32:19.607              271.02244916              6504.538780               1538181139.607            0                         963                       1.4801466455E+02          4.5000468699E+01          4.5000358582E+01          4.5015082677E+01          4.0125000000E+01          0.0000000000E+00          0.0000000000E+00          2.8980613025E+04          1.0000000000E+00          1.5000000000E+02          5.6192162318E-01          5.6822939553E-01          6.0220221467E-03          5.6509236239E-03          -5.6893927903E+01         -5.6893927903E+01         -5.5648954890E+01         -5.5239761101E+01         -5.5460406206E+01         5.4406017714E-01          5.5211790347E-01          -8.9186420767E+01         -4.7111645728E+01         -4.2465911512E+01         -4.9184075260E+01         0.0000000000E+00          9.1047247377E-01          4.6612418637E+02          4.7369166647E+02          5.2771125822E+00          -8.6146323385E+00         -8.1201905085E+00         -1.6066648032E+01         -1.8226856160E+01         2.8408016917E+02          8.3647159085E+00          7.4267431701E-01          1.2626902620E+00          1.2834311853E+02          5.5538820900E+01          5.5854859175E+01          0.0000000000E+00          5.6449782209E-02          -4.8181849710E-01         1.2081638486E-01          1.6786596332E-04          5.5477337451E-01          9.1707947317E-01          -5.2553652778E-01         9.9376786877E-03          1.7868873682E-03          -3.7145850788E+00         
2018-09-29                00:32:20.936              271.02246454              6504.539149               1538181140.936            0                         963                       1.4800743673E+02          4.5000511169E+01          4.5000358582E+01          4.5014976501E+01          4.0125000000E+01          0.0000000000E+00          0.0000000000E+00          2.8992327782E+04          1.0000000000E+00          1.0600000000E+02          5.6192162318E-01          5.6822939553E-01          6.0220221467E-03          5.6509236239E-03          -5.6893927903E+01         -5.6893927903E+01         -5.5648954890E+01         -5.5239761101E+01         -5.5460406206E+01         5.4406017714E-01          5.5211790347E-01          -8.9186420767E+01         -4.7111645728E+01         -4.2465911512E+01         -4.9184075260E+01         0.0000000000E+00          9.1047247377E-01          4.6612418637E+02          4.7369166647E+02          5.2771125822E+00          -8.6146323385E+00         -8.1201905085E+00         -1.6066648032E+01         -1.8226856160E+01         2.8408016917E+02          8.3773225548E+00          7.4267431701E-01          1.2626902620E+00          1.2834311853E+02          5.5538820900E+01          5.5854859175E+01          0.0000000000E+00          5.6449782209E-02          -4.8181849710E-01         1.2081638486E-01          1.6786596332E-04          5.5477337451E-01          9.1707947317E-01          -5.2553652778E-01         9.9376786877E-03          1.7868873682E-03          -3.7145850788E+00         
2018-09-29                00:32:21.426              271.02247021              6504.539285               1538181141.426            0                         963                       1.4799079895E+02          4.5000511169E+01          4.5000358582E+01          4.5014976501E+01          4.0125000000E+01          0.0000000000E+00          0.0000000000E+00          2.8980804688E+04          1.0000000000E+00          1.0500000000E+02          5.6192162318E-01          5.6822939553E-01          6.0220221467E-03          5.6509236239E-03          -5.6893927903E+01         -5.6893927903E+01         -5.5648954890E+01         -5.5239761101E+01         -5.5460406206E+01         5.4406017714E-01          5.5211790347E-01          -8.9186420767E+01         -4.7111645728E+01         -4.2465911512E+01         -4.9184075260E+01         0.0000000000E+00          9.1047247377E-01          4.6457599221E+02          4.7212552614E+02          5.2596651593E+00          -8.6146323385E+00         -8.1201905085E+00         -1.6066648032E+01         -1.8226856160E+01         2.8313710767E+02          8.3773225548E+00          7.4267431701E-01          1.2626902620E+00          1.2834311853E+02          5.5538820900E+01          5.5854859175E+01          0.0000000000E+00          5.6449782209E-02          -4.8181849710E-01         1.2081638486E-01          1.6786596332E-04          5.5477337451E-01          9.1707947317E-01          -5.2553652778E-01         9.9376786877E-03          1.7868873682E-03          -3.7145850788E+00         
2018-09-29                00:32:21.907              271.02247579              6504.539419               1538181141.908            0                         963                       1.4799750913E+02          4.5000511169E+01          4.5000358582E+01          4.5014976501E+01          4.0125000000E+01          0.0000000000E+00          0.0000000000E+00          2.8983286802E+04          1.0000000000E+00          1.0600000000E+02          5.6192162318E-01          5.6822939553E-01          6.0220221467E-03          5.6509236239E-03          -5.6893927903E+01         -5.6893927903E+01         -5.5648954890E+01         -5.5239761101E+01         -5.5460406206E+01         5.4406017714E-01          5.5211790347E-01          -8.9186420767E+01         -4.7111645728E+01         -4.2465911512E+01         -4.9184075260E+01         0.0000000000E+00          9.1047247377E-01          4.6457599221E+02          4.7212552614E+02          5.2715049906E+00          -6.3829626214E+00         -7.6337216961E+00         -1.5599784009E+01         -1.8079631499E+01         2.8313710767E+02          8.3531855988E+00          7.4267431701E-01          1.2626902620E+00          1.2834311853E+02          5.5538820900E+01          5.5854859175E+01          0.0000000000E+00          5.6449782209E-02          -4.8181849710E-01         1.2081638486E-01          1.6786596332E-04          5.5477337451E-01          9.1707947317E-01          -5.2553652778E-01         9.9376786877E-03          1.7868873682E-03          -3.7145850788E+00         
2018-09-29                00:32:23.240              271.02249122              6504.539789               1538181143.241            0                         963                       1.4799285736E+02          4.5000511169E+01          4.5000358582E+01          4.5014976501E+01          4.0125000000E+01          0.0000000000E+00          0.0000000000E+00          2.8968426302E+04          1.0000000000E+00          1.5000000000E+02          5.2670028926E-01          5.3261845773E-01          5.5607969374E-03          5.1881644985E-03          -7.0899458722E+01         -7.0899458722E+01         -5.6834425109E+01         -5.5766758473E+01         -5.5654177838E+01         4.9200459686E-01          4.9929927722E-01          -7.5313132693E+01         -5.2223752859E+01         -4.3238554211E+01         -4.9455836012E+01         0.0000000000E+00          9.1121582394E-01          4.6457599221E+02          4.7212552614E+02          5.2715049906E+00          -6.3829626214E+00         -7.6337216961E+00         -1.5599784009E+01         -1.8079631499E+01         2.8313710767E+02          8.3531855988E+00          6.8433393457E-01          1.1421261535E+00          1.2037448735E+02          5.5584165260E+01          5.5901022247E+01          0.0000000000E+00          5.7064474964E-02          -4.7400589106E-01         9.1757142570E-02          1.2505448490E-04          5.1733293233E-01          9.1820500473E-01          -5.8140114208E-01         1.3324366765E-02          1.8848721643E-03          -1.1829051204E+00         
2018-09-29                00:32:24.572              271.02250663              6504.540159               1538181144.573            0                         963                       1.4799348612E+02          4.5000540457E+01          4.5000358582E+01          4.5015005789E+01          4.0125000000E+01          0.0000000000E+00          0.0000000000E+00          2.8963000744E+04          1.0000000000E+00          1.0600000000E+02          5.2670028926E-01          5.3261845773E-01          5.5607969374E-03          5.1881644985E-03          -7.0899458722E+01         -7.0899458722E+01         -5.6834425109E+01         -5.5766758473E+01         -5.5654177838E+01         4.9200459686E-01          4.9929927722E-01          -7.5313132693E+01         -5.2223752859E+01         -4.3238554211E+01         -4.9455836012E+01         0.0000000000E+00          9.1121582394E-01          4.6457599221E+02          4.7212552614E+02          5.2715049906E+00          -6.3829626214E+00         -7.6337216961E+00         -1.5599784009E+01         -1.8079631499E+01         2.8313710767E+02          8.3461763242E+00          6.8433393457E-01          1.1421261535E+00          1.2037448735E+02          5.5584165260E+01          5.5901022247E+01          0.0000000000E+00          5.7064474964E-02          -4.7400589106E-01         9.1757142570E-02          1.2505448490E-04          5.1733293233E-01          9.1820500473E-01          -5.8140114208E-01         1.3324366765E-02          1.8848721643E-03          -1.1829051204E+00         
2018-09-29                00:32:25.062              271.02251230              6504.540295               1538181145.063            0                         963                       1.4799639893E+02          4.5000572205E+01          4.5000358582E+01          4.5015037537E+01          4.0125000000E+01          0.0000000000E+00          0.0000000000E+00          2.8964242188E+04          1.0000000000E+00          1.0500000000E+02          5.2670028926E-01          5.3261845773E-01          5.5607969374E-03          5.1881644985E-03          -7.0899458722E+01         -7.0899458722E+01         -5.6834425109E+01         -5.5766758473E+01         -5.5654177838E+01         4.9200459686E-01          4.9929927722E-01          -7.5313132693E+01         -5.2223752859E+01         -4.3238554211E+01         -4.9455836012E+01         0.0000000000E+00          9.1121582394E-01          4.6316245540E+02          4.7069538387E+02          5.2555367751E+00          -6.3829626214E+00         -7.6337216961E+00         -1.5599784009E+01         -1.8079631499E+01         2.8227607086E+02          8.3461763242E+00          6.8433393457E-01          1.1421261535E+00          1.2037448735E+02          5.5584165260E+01          5.5901022247E+01          0.0000000000E+00          5.7064474964E-02          -4.7400589106E-01         9.1757142570E-02          1.2505448490E-04          5.1733293233E-01          9.1820500473E-01          -5.8140114208E-01         1.3324366765E-02          1.8848721643E-03          -1.1829051204E+00         
2018-09-29                00:32:25.559              271.02251806              6504.540433               1538181145.560            0                         963                       1.4801759573E+02          4.5000572205E+01          4.5000358582E+01          4.5015037537E+01          4.0125000000E+01          0.0000000000E+00          0.0000000000E+00          2.8989437772E+04          1.0000000000E+00          1.0600000000E+02          5.2670028926E-01          5.3261845773E-01          5.5607969374E-03          5.1881644985E-03          -7.0899458722E+01         -7.0899458722E+01         -5.6834425109E+01         -5.5766758473E+01         -5.5654177838E+01         4.9200459686E-01          4.9929927722E-01          -7.5313132693E+01         -5.2223752859E+01         -4.3238554211E+01         -4.9455836012E+01         0.0000000000E+00          9.1121582394E-01          4.6316245540E+02          4.7069538387E+02          5.2570663633E+00          -6.0937771476E+00         -7.1787499447E+00         -1.5156040729E+01         -1.7921069127E+01         2.8227607086E+02          8.3381612394E+00          6.8433393457E-01          1.1421261535E+00          1.2037448735E+02          5.5584165260E+01          5.5901022247E+01          0.0000000000E+00          5.7064474964E-02          -4.7400589106E-01         9.1757142570E-02          1.2505448490E-04          5.1733293233E-01          9.1820500473E-01          -5.8140114208E-01         1.3324366765E-02          1.8848721643E-03          -1.1829051204E+00         
